"Rk","Gm#","Date","","Tm"," ","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"1","1","Wednesday, Mar 28","boxscore","SEA","@","OAK","W","3","1","11","1-0","1","up 0.5","Wilhelmsen","Carignan","League","3:04","N","44,227","+"
"2","2","Thursday, Mar 29","boxscore","SEA","@","OAK","L","1","4","","1-1","1","Tied","Colon","Kelley","Balfour","2:23","N","43,391","-"
"3","3","Friday, Apr 6","boxscore","SEA","@","OAK","W","7","3","","2-1","1","Tied","Vargas","McCarthy","","3:06","N","35,067","+"
"4","4","Saturday, Apr 7","boxscore","SEA","@","OAK","W","8","7","","3-1","1","up 1.0","Hernandez","Colon","League","2:58","N","16,612","++"
"5","5","Monday, Apr 9","boxscore","SEA","@","TEX","L","5","11","","3-2","2","0.5","Darvish","Noesi","","3:12","N","42,003","-"
"6","6","Tuesday, Apr 10","boxscore","SEA","@","TEX","L","0","1","","3-3","2","1.5","Feliz","Beavan","Nathan","2:23","N","25,753","--"
"7","7","Wednesday, Apr 11","boxscore","SEA","@","TEX","W","4","3","","4-3","2","0.5","Luetge","Nathan","League","3:20","N","32,342","+"
"8","8","Thursday, Apr 12","boxscore","SEA","@","TEX","L","3","5","","4-4","2","1.5","Holland","Vargas","Adams","2:33","D","31,513","-"
"9","9","Friday, Apr 13","boxscore","SEA","","OAK","L","0","4","","4-5","3","2.5","Colon","Hernandez","","3:02","N","46,026","--"
"10","10","Saturday, Apr 14","boxscore","SEA","","OAK","W","4","0","","5-5","2","2.5","Noesi","Milone","","2:29","N","21,071","+"
"11","11","Sunday, Apr 15","boxscore","SEA","","OAK","W","5","3","","6-5","2","2.5","Beavan","Godfrey","League","2:36","D","19,650","++"
"12","12","Tuesday, Apr 17","boxscore","SEA","","CLE","L","8","9","","6-6","2","3.5","Perez","Furbush","Perez","3:33","N","12,461","-"
"13","13","Wednesday, Apr 18","boxscore","SEA","","CLE","W","4","1","","7-6","2","3.5","Vargas","Lowe","League","2:47","N","11,343","+"
"14","14","Thursday, Apr 19","boxscore","SEA","","CLE","L","1","2","","7-7","2","4.5","Tomlin","League","Perez","2:29","N","12,942","-"
"15","15","Friday, Apr 20","boxscore","SEA","","CHW","L","3","7","","7-8","2","5.0","Sale","Noesi","","2:45","N","19,947","--"
"16","16","Saturday, Apr 21","boxscore","SEA","","CHW","L","0","4","","7-9","2","5.5","Humber","Beavan","","2:17","D","22,472","---"
"17","17","Sunday, Apr 22","boxscore","SEA","","CHW","L","4","7","","7-10","3","6.5","Danks","Millwood","Santiago","2:56","D","19,975","----"
"18","18","Tuesday, Apr 24","boxscore","SEA","@","DET","W","7","4","","8-10","3","6.0","Vargas","Scherzer","League","3:01","N","30,073","+"
"19","19","Wednesday, Apr 25","boxscore","SEA","@","DET","W","9","1","","9-10","3","6.0","Hernandez","Wilk","","2:59","N","28,527","++"
"20","20","Thursday, Apr 26","boxscore","SEA","@","DET","W","5","4","","10-10","2","5.5","Furbush","Porcello","League","2:45","D","31,451","+++"
"21","21","Friday, Apr 27","boxscore","SEA","@","TOR","W","9","5","10","11-10","2","4.5","Furbush","Perez","","3:35","N","24,303","++++"
"22","22","Saturday, Apr 28","boxscore","SEA","@","TOR","L","0","7","","11-11","2","5.5","Morrow","Millwood","","2:45","D","30,765","-"
"23","23","Sunday, Apr 29","boxscore","SEA","@","TOR","L","2","7","","11-12","2","5.5","Alvarez","Vargas","","2:36","D","22,320","--"
