MDLYR_DT,VI_MFR_CD,VI_MFR_NM,GBE_INDX_NUM,OV_ID,VC_CNFG_NUM,CL_NM,CLS_TYP_CD,GBE_CID_MSR,GBE_PLC_IND_CD,VC_RTD_HP_MSR,ECS_CD,ECS_CD_0,ECS_CD_1,ECS_CD_2,ECS_CD_3,EVCS_CD,TRNS,DRV_SYS_CD,TOD_CD,VC_DSN_ETW_MSR,VC_CMPRSN_RAT_MSR,VC_AXLE_RAT_MSR,VC_NV_RAT_MSR,TPF_ACHP_IND_CD,TPF_DYNO_HP_MSR,SIL_CD,TST_PRC_CD,TST_PRPS_CD,TST_NUM_ID,Test Originator,VEH_FL_TYP_CD,CH_CD,AVRG_CD,GT_WT_MSR,CMYT_HC_FE_MSR,CMYT_CO_FE_MSR,CMYT_CO2_FE_MSR,CMYT_NOX_MSR,CMYT_PM_MSR,GT_RND_ADJ_QTY,TPF_DYN_TRK_A_MSR,TPF_DYN_TRK_B_MSR,TPF_DYN_TRK_C_MSR,TPF_EDYN_TRK_A_MSR,TPF_EDYN_TRK_B_MSR,TPF_EDYN_TRK_C_MSR,ENG_CD,EF_ID,VC_CYL_CNT,TPF_MFR_CSTDN_MSR
2004,20,Chrysler LLC,31,V1JRD9921,2,STRATUS 4-DR,C,165,N,200,,,,,,102,M5,F,2,3625,9.7,3.12,42.6,Y,,1,21,1,1041091,MFR,6,C,,,0.049,1.00,403,0.07,,21.9,37.840,0.20840,0.019800,20.970,-0.19590,0.022000,AM-200,4CRXV02.7VH0,6,17.20
2004,20,Chrysler LLC,40,V2JRD1010,0,SEBRING 4-DR,C,165,N,200,,,,,,102,L4,F,2,3625,9.7,2.69,36.8,Y,,1,3,31,1044033,MFR,61,H,,,0.011,0.12,252,,,35.1,39.480,0.27230,0.018220,15.910,0.05040,0.018850,AA-100,4CRXV02.7VHP,6,17.04
2004,20,Chrysler LLC,40,V2JRD1010,0,SEBRING 4-DR,C,165,N,200,,,,,,102,L4,F,2,3625,9.7,2.69,36.8,Y,,1,3,31,1044034,MFR,61,H,,,0.006,0.14,249,,,35.5,39.480,0.27230,0.018220,15.910,0.05040,0.018850,AA-100,4CRXV02.7VHP,6,17.04
2004,20,Chrysler LLC,40,V2JRD1010,0,SEBRING 4-DR,C,165,N,200,,,,,,102,L4,F,2,3625,9.7,2.69,36.8,Y,,1,21,31,1044032,MFR,61,C,,,0.088,0.44,377,0.07,,23.4,39.480,0.27230,0.018220,15.910,0.05040,0.018850,AA-100,4CRXV02.7VHP,6,17.04
2004,20,Chrysler LLC,40,V2JRD1010,1,SEBRING 4-DR,C,165,N,200,,,,,,102,L4,F,2,3625,9.7,2.69,36.8,Y,,1,3,31,1044052,MFR,61,H,,,0.010,0.14,242,,,36.5,39.480,0.27230,0.018220,15.910,0.05040,0.018850,AA-100,4CRXV02.7VHP,6,17.04
2004,20,Chrysler LLC,40,V2JRD1010,1,SEBRING 4-DR,C,165,N,200,,,,,,102,L4,F,2,3625,9.7,2.69,36.8,Y,,1,21,31,1044051,MFR,61,C,,,0.046,0.20,371,0.09,,23.8,39.480,0.27230,0.018220,15.910,0.05040,0.018850,AA-100,4CRXV02.7VHP,6,17.04
2004,20,Chrysler LLC,41,V1JRD5611,3,SEBRING CONVERTIBLE,C,165,N,200,,,,,,102,L4,F,2,3750,9.7,2.69,36.8,Y,13.1,1,3,1,1045963,MFR,44,H,,,0.012,0.15,241,,,26.0,40.400,0.12220,0.020760,9.118,-0.05013,0.020080,AA-100,4CRXV02.7VHP,6,17.67
2004,20,Chrysler LLC,41,V1JRD5611,3,SEBRING CONVERTIBLE,C,165,N,200,,,,,,102,L4,F,2,3750,9.7,2.69,36.8,Y,13.1,1,35,1,1045962,MFR,44,C,,,0.041,0.24,364,0.12,,17.2,40.400,0.12220,0.020760,9.118,-0.05013,0.020080,AA-100,4CRXV02.7VHP,6,17.67
2004,20,Chrysler LLC,50,V2LHY1022,0,300 M,C,215,N,242,,,,,,102,L4,F,2,3875,9.9,2.52,32.9,Y,,1,3,31,1044154,MFR,61,H,,,0.007,0.03,253,,,34.9,43.590,0.17860,0.019780,4.520,0.09790,0.018500,NA-300,4CRXV03.5VM0,6,17.62
2004,20,Chrysler LLC,50,V2LHY1022,0,300 M,C,215,N,242,,,,,,102,L4,F,2,3875,9.9,2.52,32.9,Y,,1,21,31,1044152,MFR,61,C,,,0.053,0.33,422,0.05,,20.9,43.590,0.17860,0.019780,4.520,0.09790,0.018500,NA-300,4CRXV03.5VM0,6,17.62
2004,20,Chrysler LLC,50,V2LHY1022,1,300 M,C,215,N,242,,,,,,102,M4,F,2,3875,9.9,2.52,32.9,Y,,1,3,31,1044155,MFR,61,H,,,0.006,0.02,260,,,34.0,43.590,0.17860,0.019780,6.975,0.16940,0.017500,NA-300,4CRXV03.5VM0,6,17.62
2004,20,Chrysler LLC,50,V2LHY1022,1,300 M,C,215,N,242,,,,,,102,M4,F,2,3875,9.9,2.52,32.9,Y,,1,21,31,1044153,MFR,61,C,,,0.055,0.28,425,0.04,,20.8,43.590,0.17860,0.019780,6.975,0.16940,0.017500,NA-300,4CRXV03.5VM0,6,17.62
2004,20,Chrysler LLC,60,C1PLD2290,0,NEON/SRT-4/SX 2.0,C,148,N,220,,,,,,102,M4,F,2,3250,9.5,2.67,37.0,Y,,1,3,31,1051753,MFR,61,H,,,0.003,0.02,230,,,38.5,37.480,0.42170,0.017500,16.330,0.10700,0.019000,AM-100,4CRXV02.4VH0,4,14.73
2004,20,Chrysler LLC,60,C1PLD2290,0,NEON/SRT-4/SX 2.0,C,148,N,220,,,,,,102,M4,F,2,3250,9.5,2.67,37.0,Y,,1,21,31,1051752,MFR,61,C,,,0.053,1.00,364,0.04,,24.2,37.480,0.42170,0.017500,16.330,0.10700,0.019000,AM-100,4CRXV02.4VH0,4,14.73
2004,20,Chrysler LLC,70,V3ZBD0651,1,VIPER CONVERTIBLE,C,500,N,501,,,,,,102,M6,R,2,3750,9.6,3.07,19.4,Y,,1,3,31,1053236,MFR,61,H,,,0.007,0.05,342,,,25.9,50.290,0.50850,0.019390,22.470,0.34110,0.019450,AM-100,4CRXV08.3VM0,10,14.00
2004,20,Chrysler LLC,70,V3ZBD0651,1,VIPER CONVERTIBLE,C,500,N,501,,,,,,102,M6,R,2,3750,9.6,3.07,19.4,Y,,1,21,31,1053237,MFR,61,C,,,0.048,0.93,661,0.07,,13.4,50.290,0.50850,0.019390,22.470,0.34110,0.019450,AM-100,4CRXV08.3VM0,10,14.00
2004,20,Chrysler LLC,100,L4RSK8746,0,CARAVAN 2WD,T,148,N,150,,,,,,,L4,F,2,4250,9.4,2.69,34.9,Y,,1,3,31,1053063,MFR,61,H,,,0,0.09,262,,,33.8,32.970,0.36910,0.023140,11.470,0.14015,0.023720,NA-100,4CRXT02.42N0,6,18.05
2004,20,Chrysler LLC,100,L4RSK8746,0,CARAVAN 2WD,T,148,N,150,,,,,,,L4,F,2,4250,9.4,2.69,34.9,Y,,1,3,31,1053064,MFR,61,H,,,0.004,0.08,266,,,33.3,32.970,0.36910,0.023140,11.470,0.14015,0.023720,NA-100,4CRXT02.42N0,6,18.05
2004,20,Chrysler LLC,100,L4RSK8746,0,CARAVAN 2WD,T,148,N,150,,,,,,,L4,F,2,4250,9.4,2.69,34.9,Y,,1,21,31,1053062,MFR,61,C,,,0.040,0.58,405,0.01,,21.8,32.970,0.36910,0.023140,11.470,0.14015,0.023720,NA-100,4CRXT02.42N0,6,
2004,20,Chrysler LLC,110,L4PTC0813,1,PT CRUISER,T,148,N,220,,,,,,102,M4,F,2,3500,9.5,2.83,39.7,Y,,1,3,31,1051649,MFR,61,H,,,0.001,0.33,246,,,36.0,28.610,0.26950,0.023300,9.440,0.07300,0.022800,AM-200,4CRXV02.4VE0,4,16.18
2004,20,Chrysler LLC,110,L4PTC0813,1,PT CRUISER,T,148,N,220,,,,,,102,M4,F,2,3500,9.5,2.83,39.7,Y,,1,3,31,1051650,MFR,61,H,,,0.002,0.26,243,,,36.4,28.610,0.26950,0.023300,9.440,0.07300,0.022800,AM-200,4CRXV02.4VE0,4,16.18
2004,20,Chrysler LLC,110,L4PTC0813,1,PT CRUISER,T,148,N,220,,,,,,102,M4,F,2,3500,9.5,2.83,39.7,Y,,1,21,31,1051647,MFR,61,C,,,0.051,0.92,333,0.01,,26.5,28.610,0.26950,0.023300,9.440,0.07300,0.022800,AM-200,4CRXV02.4VE0,4,16.18
2004,20,Chrysler LLC,120,L4PTC0806,0,PT CRUISER,T,148,N,220,,,,,,102,L4,F,2,3625,9.5,2.69,37.3,Y,,1,3,31,1051408,MFR,61,H,,,0.002,0.03,260,,,34.1,37.040,0.37700,0.021800,1.360,0.08500,0.023600,AA-400,4CRXV02.4VH0,4,15.56
2004,20,Chrysler LLC,120,L4PTC0806,0,PT CRUISER,T,148,N,220,,,,,,102,L4,F,2,3625,9.5,2.69,37.3,Y,,1,21,31,1051407,MFR,61,C,,,0.049,0.50,384,0.03,,23.0,37.040,0.37700,0.021800,1.360,0.08500,0.023600,AA-400,4CRXV02.4VH0,4,15.56
2004,20,Chrysler LLC,120,L4PTC0805,0,PT CRUISER,T,148,N,220,,,,,,102,M4,F,2,3625,9.5,2.90,40.2,Y,,1,3,31,1051410,MFR,61,H,,,0.004,0.06,254,,,34.9,32.340,0.18300,0.024900,9.650,-0.06000,0.025500,AM-300,4CRXV02.4VH0,4,16.19
2004,20,Chrysler LLC,120,L4PTC0805,0,PT CRUISER,T,148,N,220,,,,,,102,M4,F,2,3625,9.5,2.90,40.2,Y,,1,21,31,1051409,MFR,61,C,,,0.052,0.78,351,0.03,,25.2,32.340,0.18300,0.024900,9.650,-0.06000,0.025500,AM-300,4CRXV02.4VH0,4,16.19
2004,20,Chrysler LLC,120,L4PTC0805,0,PT CRUISER,T,148,N,220,,,,,,102,M4,F,2,3625,9.5,2.90,40.2,Y,,1,21,31,1051652,MFR,61,C,,,0.054,0.75,351,0.06,,25.2,32.340,0.18300,0.024900,9.650,-0.06000,0.025500,AM-300,4CRXV02.4VH0,4,16.19
2004,20,Chrysler LLC,130,N4RSY2431,0,CARAVAN 2WD,T,201,N,180,,,,,,102,L4,F,2,4500,9.3,2.49,32.3,Y,,1,3,31,9003201,EPA,61,H,,,0.014,0.11,274,,,32.5,34.460,0.38670,0.023140,3.469,0.38030,0.022340,AA-100,4CRXT03.3NE0,6,18.71
2004,20,Chrysler LLC,130,N4RSY2431,0,CARAVAN 2WD,T,201,N,180,,,,,,102,L4,F,2,4500,9.3,2.49,32.3,Y,,1,21,31,9003200,EPA,61,C,,,0.035,0.47,437,0.01,,20.3,34.460,0.38670,0.023140,3.469,0.38030,0.022340,AA-100,4CRXT03.3NE0,6,18.71
2004,20,Chrysler LLC,130,N4RSY2431,1,CARAVAN 2WD,T,201,N,180,,,,,,102,L4,F,2,4250,9.3,2.49,32.3,Y,,1,3,31,1052111,MFR,61,H,,,0.013,0.10,264,,,33.6,32.970,0.26910,0.023140,-0.464,0.43020,0.021400,AA-100,4CRXT03.3NE0,6,18.05
2004,20,Chrysler LLC,130,N4RSY2431,1,CARAVAN 2WD,T,201,N,180,,,,,,102,L4,F,2,4250,9.3,2.49,32.3,Y,,1,3,31,1052165,MFR,61,H,,,0.014,0.09,260,,,34.1,32.970,0.26910,0.023140,-0.464,0.43020,0.021400,AA-100,4CRXT03.3NE0,6,18.05
2004,20,Chrysler LLC,130,N4RSY2431,1,CARAVAN 2WD,T,201,N,180,,,,,,102,L4,F,2,4250,9.3,2.49,32.3,Y,,1,21,31,1052110,MFR,61,C,,,0.035,0.42,413,0.01,,21.4,32.970,0.26910,0.023140,-0.464,0.43020,0.021400,AA-100,4CRXT03.3NE0,6,18.05
2004,20,Chrysler LLC,130,N4RSY2431,1,CARAVAN 2WD,T,201,N,180,,,,,,102,L4,F,2,4250,9.3,2.49,32.3,Y,,1,21,31,1052164,MFR,61,C,,,0.034,0.42,413,0.01,,21.4,32.970,0.26910,0.023140,-0.464,0.43020,0.021400,AA-100,4CRXT03.3NE0,6,18.05
2004,20,Chrysler LLC,140,J2KJT-4261,0,LIBERTY 2WD/CHEROKEE 2WD,T,148,N,150,,,,,,102,M5,R,2,4000,9.4,4.10,39.8,Y,12.1,1,3,1,9002618,EPA,6,H,,,0.032,1.48,285,,,31.0,,,,,,,NM-100,4CRXT02.42N1,4,14.33
2004,20,Chrysler LLC,140,J2KJT-4261,0,LIBERTY 2WD/CHEROKEE 2WD,T,148,N,150,,,,,,102,M5,R,2,4000,9.4,4.10,39.8,Y,12.1,1,21,1,9002617,EPA,6,C,,,0.066,3.31,407,0.03,,21.6,,,,,,,NM-100,4CRXT02.42N1,4,14.33
2004,20,Chrysler LLC,140,J2KJT-4261,0,LIBERTY 2WD/CHEROKEE 2WD,T,148,N,150,,,,,,102,M5,R,2,4000,9.4,4.10,39.8,Y,12.1,1,21,1,9002628,EPA,6,C,,,0.081,2.18,416,0.03,,21.2,,,,,,,NM-100,4CRXT02.42N1,4,14.33
2004,20,Chrysler LLC,140,J2KJJ-4317,1,LIBERTY 4WD/CHEROKEE 4WD,T,148,N,150,,,,,,102,M5,4,2,4250,9.4,4.10,39.8,Y,12.5,1,3,1,1039929,MFR,6,H,,,0.028,1.29,287,,,30.7,,,,,,,NM-100,4CRXT02.42N1,4,14.20
2004,20,Chrysler LLC,140,J2KJJ-4317,1,LIBERTY 4WD/CHEROKEE 4WD,T,148,N,150,,,,,,102,M5,4,2,4250,9.4,4.10,39.8,Y,12.5,1,3,1,1040005,MFR,6,H,,,0.021,1.14,284,,,31.1,,,,,,,NM-100,4CRXT02.42N1,4,14.20
2004,20,Chrysler LLC,140,J2KJJ-4317,1,LIBERTY 4WD/CHEROKEE 4WD,T,148,N,150,,,,,,102,M5,4,2,4250,9.4,4.10,39.8,Y,12.5,1,21,1,1039928,MFR,6,C,,,0.054,2.05,397,0.06,,22.2,,,,,,,NM-100,4CRXT02.42N1,4,14.20
2004,20,Chrysler LLC,140,J2KJJ-4317,1,LIBERTY 4WD/CHEROKEE 4WD,T,148,N,150,,,,,,102,M5,4,2,4250,9.4,4.10,39.8,Y,12.5,1,21,1,1040006,MFR,6,C,,,0.035,0.99,410,0.05,,21.6,,,,,,,NM-100,4CRXT02.42N1,4,14.20
2004,20,Chrysler LLC,145,V3TJJ0646,0,WRANGLER/TJ 4WD,T,148,N,147,,,,,,102,L4,4,2,3625,9.4,4.56,38.5,Y,,1,3,31,1052533,MFR,61,H,,,0.002,0.09,344,,,25.8,46.080,0.27840,0.041730,17.300,0.24530,0.039030,AA-100,4CRXT02.41M0,4,10.25
2004,20,Chrysler LLC,145,V3TJJ0646,0,WRANGLER/TJ 4WD,T,148,N,147,,,,,,102,L4,4,2,3625,9.4,4.56,38.5,Y,,1,21,31,1052532,MFR,61,C,,,0.025,0.44,454,0.04,,19.5,46.080,0.27840,0.041730,17.300,0.24530,0.039030,AA-100,4CRXT02.41M0,4,
2004,20,Chrysler LLC,145,V3TJJ0666,0,WRANGLER/TJ 4WD,T,148,N,147,,,,,,102,M5,4,2,3625,9.4,4.11,40.2,Y,,1,3,31,1052530,MFR,61,H,,,0.009,0.27,333,,,26.4,50.610,-0.02350,0.044130,31.800,-0.22020,0.043630,AM-100,4CRXT02.41M0,4,10.54
2004,20,Chrysler LLC,145,V3TJJ0666,0,WRANGLER/TJ 4WD,T,148,N,147,,,,,,102,M5,4,2,3625,9.4,4.11,40.2,Y,,1,21,31,1052529,MFR,61,C,,,0.044,0.66,443,0.07,,19.8,50.610,-0.02350,0.044130,31.800,-0.22020,0.043630,AM-100,4CRXT02.41M0,4,
2004,20,Chrysler LLC,150,V3AN10562,0,DAKOTA PICKUP 2WD,T,226,N,215,,,,,,,L4,R,2,4500,9.2,3.55,31.3,Y,,1,3,31,1052186,MFR,61,H,,,0.003,0.04,313,,,28.3,30.690,0.61770,0.029440,17.680,0.41356,0.029590,AM-300,4CRXT03.75J0,6,12.29
2004,20,Chrysler LLC,150,V3AN10562,0,DAKOTA PICKUP 2WD,T,226,N,215,,,,,,,L4,R,2,4500,9.2,3.55,31.3,Y,,1,21,31,1052185,MFR,61,C,,,0.033,0.62,491,0.05,,18.0,30.690,0.61770,0.029440,17.680,0.41356,0.029590,AM-300,4CRXT03.75J0,6,
2004,20,Chrysler LLC,150,V3AN10691,0,DAKOTA PICKUP 2WD,T,226,N,215,,,,,,,L4,R,2,4500,9.2,3.55,29.6,Y,,1,3,31,1052577,MFR,61,H,,,0.004,0.01,306,,,29.0,41.900,0.31410,0.032400,23.290,0.06290,0.032420,AA-300,4CRXT03.75J0,6,15.08
2004,20,Chrysler LLC,150,V3AN10691,0,DAKOTA PICKUP 2WD,T,226,N,215,,,,,,,L4,R,2,4500,9.2,3.55,29.6,Y,,1,21,31,1052576,MFR,61,C,,,0.043,0.57,485,0.05,,18.2,41.900,0.31410,0.032400,23.290,0.06290,0.032420,AA-300,4CRXT03.75J0,6,
2004,20,Chrysler LLC,150,V3AN50522,0,DAKOTA PICKUP 4WD,T,226,N,215,,,,,,,L4,4,2,4500,9.2,3.92,31.0,Y,,1,3,31,1051904,MFR,61,H,,,0.009,0.07,345,,,25.7,43.370,0.61830,0.035190,24.740,0.16264,0.037800,AA-200,4CRXT03.75J0,6,12.88
2004,20,Chrysler LLC,150,V3AN50522,0,DAKOTA PICKUP 4WD,T,226,N,215,,,,,,,L4,4,2,4500,9.2,3.92,31.0,Y,,1,21,31,1051903,MFR,61,C,,,0.051,0.75,502,0.05,,17.6,43.370,0.61830,0.035190,24.740,0.16264,0.037800,AA-200,4CRXT03.75J0,6,
2004,20,Chrysler LLC,150,V3AN50612,1,DAKOTA PICKUP 4WD,T,226,N,215,,,,,,,M5,4,2,4500,9.2,3.55,29.7,Y,,1,3,31,1051906,MFR,61,H,,,0.006,0.05,338,,,26.1,38.540,0.76200,0.034170,20.429,0.48924,0.034100,AM-200,4CRXT03.75J0,6,12.90
2004,20,Chrysler LLC,150,V3AN50612,1,DAKOTA PICKUP 4WD,T,226,N,215,,,,,,,M5,4,2,4500,9.2,3.55,29.7,Y,,1,21,31,1051905,MFR,61,C,,,0.058,0.77,497,0.01,,17.7,38.540,0.76200,0.034170,20.429,0.48924,0.034100,AM-200,4CRXT03.75J0,6,
2004,20,Chrysler LLC,150,K4HB15950,1,DURANGO 2WD,T,226,N,215,,,,,,,L4,R,2,5000,9.2,3.92,31.2,Y,,1,3,31,1053455,MFR,61,H,,,0.009,0.05,330,,,26.9,49.510,0.08000,0.035970,20.279,-0.10036,0.036240,AA-600,4CRXT03.75J0,6,16.18
2004,20,Chrysler LLC,150,K4HB15950,1,DURANGO 2WD,T,226,N,215,,,,,,,L4,R,2,5000,9.2,3.92,31.2,Y,,1,21,31,1053454,MFR,61,C,,,0.052,0.73,502,0.06,,17.7,49.510,0.08000,0.035970,20.279,-0.10036,0.036240,AA-600,4CRXT03.75J0,6,
2004,20,Chrysler LLC,150,V3KJJ0526,3,LIBERTY 2WD/CHEROKEE 2WD,T,226,N,210,,,,,,,L4,R,2,4250,9.2,3.73,31.1,Y,,1,3,31,1052107,MFR,61,H,,,0.011,0.09,302,,,29.3,46.730,0.10270,0.030980,24.050,-0.12070,0.030400,AA-200,4CRXT03.7NE0,6,15.25
2004,20,Chrysler LLC,150,V3KJJ0526,3,LIBERTY 2WD/CHEROKEE 2WD,T,226,N,210,,,,,,,L4,R,2,4250,9.2,3.73,31.1,Y,,1,21,31,1052106,MFR,61,C,,,0.047,0.53,469,0.03,,18.9,46.730,0.10270,0.030980,24.050,-0.12070,0.030400,AA-200,4CRXT03.7NE0,6,
2004,20,Chrysler LLC,150,V3KJJ0596,1,LIBERTY 2WD/CHEROKEE 2WD,T,226,N,210,,,,,,,M5,R,2,4250,9.2,3.73,33.0,Y,,1,3,31,1052109,MFR,61,H,,,0.017,0.16,315,,,28.1,35.740,0.29240,0.029260,17.980,-0.02490,0.029470,AM-200,4CRXT03.72N1,6,15.98
2004,20,Chrysler LLC,150,V3KJJ0596,1,LIBERTY 2WD/CHEROKEE 2WD,T,226,N,210,,,,,,,M5,R,2,4250,9.2,3.73,33.0,Y,,1,21,31,1052108,MFR,61,C,,,0.056,0.73,504,0.02,,17.5,35.740,0.29240,0.029260,17.980,-0.02490,0.029470,AM-200,4CRXT03.72N1,6,
2004,20,Chrysler LLC,150,V3KJJ0526,2,LIBERTY 4WD/CHEROKEE 4WD,T,226,N,210,,,,,,,L4,4,2,4500,9.2,3.73,31.0,Y,,1,3,31,1052019,MFR,61,H,,,0.011,0.13,328,,,27.0,54.210,0.21850,0.032370,25.860,0.28100,0.029160,AA-200,4CRXT03.7NE0,6,13.67
2004,20,Chrysler LLC,150,V3KJJ0526,2,LIBERTY 4WD/CHEROKEE 4WD,T,226,N,210,,,,,,,L4,4,2,4500,9.2,3.73,31.0,Y,,1,21,31,1052018,MFR,61,C,,,0.047,0.55,488,0.04,,18.1,54.210,0.21850,0.032370,25.860,0.28100,0.029160,AA-200,4CRXT03.7NE0,6,
2004,20,Chrysler LLC,150,V3KJJ0526,4,LIBERTY 4WD/CHEROKEE 4WD,T,226,N,210,,,,,,,L4,4,2,4250,9.2,3.73,31.1,Y,,1,3,31,1052621,MFR,61,H,,,0.012,0.15,314,,,28.2,40.260,0.47270,0.029010,18.020,0.22710,0.029800,AA-200,4CRXT03.7NE0,6,14.46
2004,20,Chrysler LLC,150,V3KJJ0526,4,LIBERTY 4WD/CHEROKEE 4WD,T,226,N,210,,,,,,,L4,4,2,4250,9.2,3.73,31.1,Y,,1,21,31,1052620,MFR,61,C,,,0.045,0.57,475,0.04,,18.6,40.260,0.47270,0.029010,18.020,0.22710,0.029800,AA-200,4CRXT03.7NE0,6,
2004,20,Chrysler LLC,150,V3KJJ0596,2,LIBERTY 4WD/CHEROKEE 4WD,T,226,N,210,,,,,,,M5,4,2,4250,9.2,3.73,33.0,Y,,1,3,31,1052167,MFR,61,H,,,0.012,0.10,324,,,27.3,42.440,0.40920,0.030010,26.810,-0.02550,0.032370,AM-200,4CRXT03.72N1,6,14.30
2004,20,Chrysler LLC,150,V3KJJ0596,2,LIBERTY 4WD/CHEROKEE 4WD,T,226,N,210,,,,,,,M5,4,2,4250,9.2,3.73,33.0,Y,,1,3,31,1052184,MFR,61,H,,,0.008,0.07,324,,,27.4,42.440,0.40920,0.030010,26.810,-0.02550,0.032370,AM-200,4CRXT03.72N1,6,14.30
2004,20,Chrysler LLC,150,V3KJJ0596,2,LIBERTY 4WD/CHEROKEE 4WD,T,226,N,210,,,,,,,M5,4,2,4250,9.2,3.73,33.0,Y,,1,21,31,1052166,MFR,61,C,,,0.081,0.89,511,0.02,,17.3,42.440,0.40920,0.030010,26.810,-0.02550,0.032370,AM-200,4CRXT03.72N1,6,
2004,20,Chrysler LLC,150,V3KJJ0596,3,LIBERTY 4WD/CHEROKEE 4WD,T,226,N,210,,,,,,,M5,4,2,4250,9.2,3.73,32.9,Y,,1,3,31,1052310,MFR,61,H,,,0.019,0.17,313,,,28.3,30.340,0.66230,0.026650,13.700,0.20820,0.028940,AM-200,4CRXT03.72N1,6,15.17
