"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jose Reyes  SS","4","1","2","0","1","0","5",".317",".382",".473",".855","14","8","0.203","2.00","0.263","-0.060","1.0","0","5",""
"Maicer Izturis  2B","4","0","2","0","0","0","5",".244",".294",".331",".625","18","12","-0.150","1.77","0.066","-0.216","-0.8","0","3","CS,SH"
"Jose Bautista  RF","4","1","1","1","1","1","5",".254",".350",".503",".852","24","14","0.182","1.83","0.336","-0.154","0.1","4","0","2B"
"Edwin Encarnacion  DH","4","1","0","0","1","0","5",".277",".365",".552",".917","16","8","-0.212","1.52","0.008","-0.220","-1.6","","","GDP,IW"
"Adam Lind  1B","4","1","1","0","0","1","4",".290",".353",".494",".846","13","10","-0.020","0.97","0.048","-0.068","-0.1","8","0",""
"Mark DeRosa  PH-1B","0","0","0","0","1","0","1",".230",".319",".453",".772","7","3","0.038","1.28","0.038","0.000","0.7","2","0",""
"Colby Rasmus  CF","5","1","3","2","0","0","5",".277",".340",".490",".830","18","12","0.240","1.68","0.297","-0.058","2.9","2","0","2B"
"Rajai Davis  LF","5","0","1","0","0","1","5",".279",".324",".363",".687","19","12","-0.127","1.47","0.037","-0.163","-1.3","2","0",""
"Josh Thole  C","3","0","0","0","0","1","3",".120",".254",".140",".394","13","8","-0.138","1.92","0.000","-0.138","-1.1","7","0",""
"Melky Cabrera  PH","1","0","0","0","0","1","1",".280",".321",".362",".682","4","3","-0.043","1.75","0.000","-0.043","-0.2","","",""
"J.P. Arencibia  C","1","0","0","0","0","0","1",".218",".252",".407",".659","2","1","-0.007","0.26","0.000","-0.007","-0.5","3","0",""
"Brett Lawrie  3B","3","0","1","1","1","1","4",".209",".277",".387",".664","18","9","0.112","1.42","0.179","-0.067","1.1","2","2",""
"","","","","","","","","","","","","","","","","","","","","",""
"R.A. Dickey  P","","","","","","","","","","","","","","","","","","","0","0",""
"Aaron Loup  P","","","","","","","","","","","","","","","","","","","0","0",""
"Steve Delabar  P","","","","","","","","","","","","","","","","","","","0","0",""
"Casey Janssen  P","","","","","","","","","","","","","","","","","","","0","0",""
"Brett Cecil  P","","","","","","","","","","","","","","","","","","","0","0",""
