"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Austin Jackson  CF","4","0","0","0","0","1","4",".321",".404",".529",".932","17","12","-0.146","1.33","0.000","-0.146","-1.1","3","0",""
"Brennan Boesch  RF","4","1","1","0","0","0","4",".237",".267",".366",".633","10","8","-0.020","0.96","0.052","-0.072","-0.4","2","0","2B"
"Quintin Berry  LF","0","0","0","0","0","0","0",".288",".356",".409",".765","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"Miguel Cabrera  3B","3","0","0","0","1","0","4",".317",".368",".550",".918","16","10","-0.038","1.20","0.013","-0.051","-0.3","0","1","IW"
"Prince Fielder  1B","4","1","2","2","0","1","4",".316",".382",".511",".893","11","8","0.343","1.39","0.383","-0.040","1.7","7","0","HR"
"Delmon Young  LF","4","0","0","0","0","1","4",".255",".293",".388",".681","11","9","-0.115","1.10","0.000","-0.115","-1.0","0","0",""
"Joaquin Benoit  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Jose Valverde  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Ramon Santiago  SS","4","1","2","1","0","0","4",".208",".287",".313",".600","18","11","0.106","0.85","0.152","-0.046","0.8","1","4","HR"
"Gerald Laird  C","4","0","1","0","0","0","4",".310",".339",".466",".804","14","10","-0.038","0.95","0.033","-0.071","-0.3","12","1",""
"Danny Worth  2B","3","0","1","0","1","1","4",".196",".296",".217",".514","10","5","0.003","0.98","0.066","-0.063","0.1","1","2",""
"Justin Verlander  P","1","0","0","0","0","0","2",".000",".000",".000",".000","4","4","-0.052","1.60","0.000","-0.052","-0.5","0","1","SH"
"Brayan Villarreal  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Hernan Perez  PH","1","0","0","0","0","0","1",".000",".000",".000",".000","3","2","-0.047","1.85","0.000","-0.047","-0.2","","",""
"Don Kelly  LF-RF","1","0","0","0","0","0","1",".182",".284",".221",".505","7","4","-0.027","0.97","0.000","-0.027","-0.3","0","0",""
