"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jordan Schafer  CF","4","1","0","0","2","1","6",".296",".406",".407",".814","27","11","0.100","1.12","0.162","-0.063","1.0","2","0","2·SB"
"Jed Lowrie  SS","3","1","2","1","2","1","5",".667",".800",".667","1.467","20","10","0.209","1.39","0.219","-0.010","1.5","2","4","SB"
"J.D. Martinez  LF","4","2","2","2","1","0","5",".385",".429",".769","1.198","13","5","0.273","2.37","0.398","-0.124","1.1","4","0","HR,GDP"
"Carlos Lee  1B","5","0","0","0","0","0","5",".296",".387",".444",".832","19","12","-0.335","2.63","0.000","-0.335","-2.0","13","1",""
"Brian Bogusevic  RF","4","0","0","0","1","1","5",".095",".208",".238",".446","16","9","-0.108","1.40","0.039","-0.147","-0.5","0","0",""
"Chris Johnson  3B","5","0","1","0","0","1","5",".310",".310",".414",".724","18","12","-0.102","1.26","0.025","-0.127","-0.8","1","4",""
"Jason Castro  C","5","0","2","1","0","1","5",".125",".263",".125",".388","17","11","0.009","1.11","0.104","-0.095","0.8","5","0",""
"Jose Altuve  2B","5","0","0","0","0","1","5",".292",".357",".375",".732","23","15","-0.137","1.77","0.059","-0.196","-0.8","3","4",""
"Lucas Harrell  P","1","0","0","0","0","0","1",".333",".333",".333",".667","5","3","-0.024","0.97","0.000","-0.024","-0.2","0","1",""
"Justin Maxwell  PH","1","0","0","0","0","1","1",".250",".400","1.000","1.400","4","3","-0.028","1.12","0.000","-0.028","-0.2","","",""
"David Carpenter  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Marwin Gonzalez  PH","1","0","0","0","0","0","1",".273",".304",".364",".668","2","1","-0.115","2.36","0.000","-0.115","-0.8","","","GDP"
"Wilton Lopez  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Travis Buck  PH","1","0","0","0","0","0","1",".273",".333",".636",".970","2","2","-0.043","1.77","0.000","-0.043","-0.2","","",""
"Fernando Rodriguez  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Matt Downs  PH","1","0","0","0","0","0","1",".000",".000",".000",".000","4","3","-0.043","1.77","0.000","-0.043","-0.2","","",""
"Brandon Lyon  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
