"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jamey Carroll  2B","5","0","0","0","0","1","5",".279",".333",".311",".645","18","13","-0.146","1.13","0.000","-0.146","-1.2","3","5",""
"Joe Mauer  C","4","2","2","0","1","0","5",".337",".416",".479",".895","20","11","0.085","1.05","0.122","-0.036","0.4","9","2","IW"
"Josh Willingham  LF","3","0","1","0","1","1","4",".203",".366",".414",".781","17","9","0.186","1.49","0.210","-0.024","1.1","2","0",""
"Brian Dozier  PR","0","1","0","0","0","0","0",".205",".250",".279",".529","","","0.000","0.00","0.000","0.000","0.0","","",""
"Wilkin Ramirez  LF","1","0","0","0","0","0","1",".262",".273",".333",".606","3","2","-0.028","1.13","0.000","-0.028","-0.4","0","0",""
"Justin Morneau  1B","4","1","2","1","0","0","5",".309",".348",".412",".760","15","11","0.004","2.29","0.185","-0.181","0.7","10","2","HBP"
"Trevor Plouffe  3B","4","0","1","1","0","0","5",".254",".333",".425",".759","20","12","0.236","2.57","0.376","-0.141","0.4","0","2","HBP"
"Brian Duensing  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Ryan Doumit  RF","5","0","2","1","0","0","5",".226",".293",".371",".664","25","13","-0.053","2.26","0.146","-0.199","-0.6","0","0","GDP"
"Aaron Hicks  CF","5","0","0","0","0","3","5",".138",".231",".246",".477","22","16","-0.215","1.74","0.000","-0.215","-1.4","2","0",""
"Pedro Florimon  SS","4","0","2","1","0","2","4",".253",".317",".363",".679","15","10","0.107","1.01","0.155","-0.048","1.4","1","1","SB"
"Mike Pelfrey  P","1","0","0","0","0","1","1",".000",".000",".000",".000","4","3","-0.064","2.24","0.000","-0.064","-0.6","0","0",""
"Anthony Swarzak  P","1","0","0","0","0","1","1",".000",".000",".000",".000","3","3","-0.012","0.50","0.000","-0.012","-0.1","1","0",""
"Oswaldo Arcia  PH","1","0","0","0","0","1","1",".255",".320",".426",".746","3","3","0.024","0.79","0.024","0.000","0.1","","",""
"Casey Fien  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Jared Burton  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"Chris Parmelee  PH","1","0","0","0","0","1","1",".198",".275",".302",".577","6","4","-0.021","0.92","0.000","-0.021","-0.3","","",""
"Glen Perkins  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Eduardo Escobar  3B","0","0","0","0","0","0","0",".293",".328",".466",".793","","","0.000","0.00","0.000","0.000","0.0","0","0",""
