"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jamey Carroll  3B","7","0","0","0","0","2","7",".247",".302",".281",".583","21","19","-0.251","1.17","0.000","-0.251","-1.5","2","5",""
"Brian Dozier  2B","5","1","3","0","1","0","6",".211",".255",".282",".537","27","16","0.081","1.55","0.203","-0.121","0.4","7","4","CS"
"Joe Mauer  C","5","0","0","0","1","3","6",".330",".408",".484",".892","33","19","-0.180","2.18","0.067","-0.247","-0.9","10","0",""
"Josh Willingham  LF","5","1","1","1","1","2","6",".212",".366",".442",".808","24","12","0.058","1.69","0.200","-0.142","0.9","1","0","HR"
"Justin Morneau  1B","4","1","0","1","1","2","6",".293",".343",".393",".735","19","12","-0.017","1.84","0.108","-0.125","-0.4","11","0","SF"
"Ryan Doumit  RF","6","1","1","2","0","0","6",".214",".282",".359",".641","17","12","0.015","1.34","0.174","-0.159","0.6","5","0","HR"
"Aaron Hicks  CF","6","2","2","1","0","2","6",".161",".238",".303",".542","28","19","0.151","1.02","0.241","-0.089","0.9","3","0","HR,2B"
"Pedro Florimon  SS","4","0","1","0","1","0","6",".255",".331",".364",".694","24","14","0.081","1.13","0.107","-0.026","-0.1","3","5","SH"
"Scott Diamond  P","2","0","0","0","0","2","2",".000",".000",".000",".000","11","8","-0.030","0.61","0.000","-0.030","-0.3","0","2",""
"Casey Fien  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Chris Parmelee  PH","1","0","0","0","0","1","1",".214",".291",".328",".619","5","3","-0.040","1.46","0.000","-0.040","-0.2","","",""
"Josh Roenicke  P","0","0","0","0","0","0","0",".000",".000",".000",".000","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Jared Burton  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Chris Colabello  PH","1","0","0","0","0","0","1",".091",".091",".091",".182","1","1","0.008","0.31","0.008","0.000","0.1","","",""
"Glen Perkins  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Anthony Swarzak  P","0","0","0","0","0","0","0",".000",".000",".000",".000","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Chris Herrmann  PH","0","0","0","0","0","0","1","","","","","1","1","-0.021","3.46","0.000","-0.021","-0.2","","","SH"
"Ryan Pressly  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Eduardo Escobar  PH","0","0","0","1","0","0","1",".227",".272",".360",".632","2","1","0.145","4.59","0.145","0.000","0.2","","","SF"
"Brian Duensing  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
