"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jamey Carroll  3B","4","0","0","0","1","0","6",".209",".275",".236",".511","26","16","-0.260","1.73","0.014","-0.273","-1.4","1","1","SH,GDP"
"Joe Mauer  C","5","1","3","1","1","0","6",".329",".410",".493",".903","26","13","0.213","1.26","0.253","-0.040","1.4","10","0","HR,2B,IW"
"Ryan Doumit  RF","5","0","2","1","1","0","6",".240",".307",".448",".755","23","17","0.295","1.71","0.372","-0.078","0.7","4","0",""
"Josh Willingham  LF","6","1","1","0","0","2","6",".220",".364",".429",".794","22","16","-0.199","1.57","0.030","-0.229","-1.3","0","0",""
"Glen Perkins  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Justin Morneau  1B","3","1","1","0","1","0","4",".296",".351",".390",".741","16","10","0.247","1.27","0.269","-0.023","1.9","5","1","2B"
"Eduardo Escobar  PR-2B","2","0","1","0","0","1","2",".223",".275",".330",".604","9","6","0.136","2.01","0.165","-0.029","0.2","1","2",""
"Aaron Hicks  CF","2","0","1","0","1","1","5",".180",".252",".333",".586","18","10","-0.035","1.98","0.053","-0.088","-0.3","5","0","2·SH"
"Brian Dozier  2B","3","0","1","1","0","1","3",".231",".282",".329",".611","15","11","0.040","1.74","0.129","-0.089","0.2","2","1","GDP"
"Chris Parmelee  PH-1B","2","0","0","0","0","0","2",".222",".304",".346",".650","9","6","-0.216","3.37","0.000","-0.216","-0.9","2","0",""
"Pedro Florimon  SS","4","0","0","0","1","2","5",".248",".321",".348",".668","15","10","-0.274","2.48","0.008","-0.282","-1.2","1","4","IW"
"Kevin Correia  P","3","0","0","0","0","3","3",".000",".000",".000",".000","10","9","-0.113","1.52","0.000","-0.113","-1.0","1","2",""
"Brian Duensing  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Casey Fien  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Clete Thomas  PH","1","0","1","0","0","0","1",".200",".200",".200",".400","4","3","0.082","2.26","0.082","0.000","0.4","","",""
"Jared Burton  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Josh Roenicke  P","0","0","0","0","0","0","0",".000",".000",".000",".000","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Chris Herrmann  PH-LF","0","1","0","0","1","0","1",".375",".444",".750","1.194","5","1","0.082","2.26","0.082","0.000","0.4","1","0",""
