"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Lorenzo Cain  CF-RF","5","1","1","0","0","1","5",".258",".323",".363",".686","24","17","-0.005","0.93","0.065","-0.070","0.0","5","0",""
"Eric Hosmer  RF-1B","5","0","2","0","0","0","5",".287",".331",".426",".758","20","15","0.027","1.18","0.104","-0.077","0.5","5","0",""
"Billy Butler  1B","3","0","0","0","0","1","3",".276",".372",".402",".775","12","10","-0.120","1.26","0.000","-0.120","-1.3","3","0","GDP"
"Jarrod Dyson  CF","2","0","0","0","0","0","2",".260",".321",".420",".741","3","3","-0.045","0.95","0.000","-0.045","-0.3","0","0",""
"Alex Gordon  LF","4","0","0","1","0","0","5",".269",".339",".406",".745","17","11","-0.055","1.20","0.014","-0.069","-0.6","4","1","SF"
"Miguel Tejada  2B","4","0","3","1","0","0","4",".304",".326",".407",".734","15","11","0.098","1.25","0.151","-0.053","1.3","2","1",""
"Kelvin Herrera  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Justin Maxwell  PH","1","1","1","1","0","0","1",".254",".325",".415",".740","6","3","0.358","2.20","0.358","0.000","1.0","","","HR"
"Greg Holland  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Mike Moustakas  3B","5","0","0","0","0","3","5",".222",".279",".354",".633","24","17","-0.132","1.10","0.000","-0.132","-1.3","0","0",""
"Alcides Escobar  SS","5","0","0","0","0","1","5",".230",".259",".302",".561","24","15","-0.090","0.72","0.000","-0.090","-0.8","1","1",""
"George Kottaras  C","3","1","1","1","0","1","3",".172",".354",".453",".807","16","9","0.107","0.66","0.129","-0.022","0.7","9","1","HR"
"Salvador Perez  C","2","0","0","0","0","0","2",".278",".309",".382",".691","6","4","-0.060","1.24","0.000","-0.060","-0.3","5","2",""
"Bruce Chen  P","2","1","1","0","0","1","2",".500",".500",".500","1.000","7","6","0.035","0.64","0.042","-0.007","0.3","0","0",""
"David Lough  PH","1","0","0","0","0","0","1",".299",".315",".439",".755","2","1","-0.008","0.36","0.000","-0.008","-0.1","","",""
"Luke Hochevar  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Tim Collins  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Aaron Crow  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Elliot Johnson  2B","1","0","0","0","0","1","1",".193",".234",".260",".494","6","3","-0.038","1.62","0.000","-0.038","-0.1","2","2",""
