"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ian Kinsler  2B","5","0","1","1","0","1","5",".299",".354",".422",".777","13","9","0.042","1.08","0.137","-0.094","0.2","1","1",""
"Jose Iglesias  SS","5","1","2","0","0","1","5",".306",".346",".383",".730","17","13","0.039","0.98","0.095","-0.056","-0.0","1","1",""
"Miguel Cabrera  DH","4","0","2","0","1","1","5",".349",".456",".570","1.027","21","13","0.091","1.24","0.141","-0.050","0.4","","",""
"Rajai Davis  PR","0","1","0","0","0","0","0",".246",".298",".402",".700","","","0.000","0.00","0.000","0.000","0.0","","",""
"Victor Martinez  1B","5","0","1","1","0","0","5",".244",".304",".377",".680","12","9","0.143","1.44","0.234","-0.091","0.7","8","0","2B"
"Jefry Marte  PR","0","1","0","0","0","0","0",".271",".340",".542",".881","","","0.000","0.00","0.000","0.000","0.0","","",""
"Alex Avila  1B","0","0","0","0","0","0","0",".178",".319",".267",".586","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"J.D. Martinez  RF","4","0","1","1","1","2","5",".284",".347",".547",".893","23","14","-0.010","0.72","0.048","-0.058","0.4","3","0",""
"Tyler Collins  LF","5","0","2","1","0","2","5",".266",".301",".430",".732","17","10","-0.012","0.58","0.038","-0.050","0.4","5","0",""
"Nick Castellanos  3B","4","0","0","0","0","1","4",".237",".292",".385",".677","16","11","-0.092","0.93","0.000","-0.092","-0.8","1","0",""
"Andrew Romine  3B","1","0","0","0","0","0","1",".264",".313",".349",".662","3","3","-0.013","0.22","0.000","-0.013","-1.1","0","1","GDP"
"James McCann  C","4","0","0","0","1","2","5",".276",".310",".411",".721","17","11","-0.119","0.99","0.001","-0.121","-0.6","11","2",""
"Anthony Gose  CF","4","1","0","0","1","0","5",".252",".306",".348",".655","13","8","-0.058","0.87","0.030","-0.089","-0.8","2","0","SB"
"","","","","","","","","","","","","","","","","","","","","",""
"Justin Verlander  P","","","","","","","","","","","","","","","","","","","0","1",""
"Blaine Hardy  P","","","","","","","","","","","","","","","","","","","0","0",""
"Alex Wilson  P","","","","","","","","","","","","","","","","","","","0","0",""
"Bruce Rondon  P","","","","","","","","","","","","","","","","","","","0","0",""
"Al Alburquerque  P","","","","","","","","","","","","","","","","","","","0","0",""
"Neftali Feliz  P","","","","","","","","","","","","","","","","","","","0","0",""
