"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"David DeJesus  LF","2","0","1","0","1","0","3",".255",".333",".401",".735","15","7","0.087","1.08","0.109","-0.022","0.6","3","0","2B"
"Delmon Young  PH","1","0","0","0","0","0","1",".260",".301",".396",".697","6","6","-0.054","1.99","0.000","-0.054","-0.3","","",""
"Sam Fuld  LF","0","0","0","0","0","0","0",".197",".264",".274",".538","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Ben Zobrist  2B-SS","4","0","0","0","0","1","4",".273",".354",".408",".762","12","9","-0.204","1.60","0.000","-0.204","-1.7","2","2","GDP"
"Evan Longoria  3B","4","0","0","0","0","1","4",".265",".340",".502",".842","15","7","-0.107","1.02","0.000","-0.107","-0.9","0","0",""
"Matthew Joyce  DH","4","0","0","0","0","3","4",".255",".341",".457",".798","21","14","-0.091","0.92","0.000","-0.091","-0.8","","",""
"James Loney  1B","4","1","2","1","0","0","4",".305",".354",".433",".787","13","9","0.070","0.62","0.113","-0.043","0.9","7","0","HR"
"Wil Myers  RF","4","0","1","0","0","1","4",".284",".349",".448",".797","13","9","-0.008","0.71","0.044","-0.052","-0.4","3","0","2B"
"Desmond Jennings  CF","3","0","1","0","0","1","3",".247",".322",".396",".718","12","9","-0.097","1.21","0.000","-0.097","-0.6","3","0",""
"Jose Molina  C","2","0","0","0","0","2","2",".243",".307",".315",".621","9","6","-0.039","0.78","0.000","-0.039","-0.3","3","1",""
"Kelly Johnson  PH-2B","1","0","1","0","0","0","1",".250",".316",".442",".758","2","2","0.090","1.41","0.090","0.000","0.6","0","1","2B"
"Yunel Escobar  SS","2","0","1","0","0","0","2",".267",".336",".374",".710","5","3","-0.009","1.08","0.028","-0.036","0.0","1","4",""
"Luke Scott  PH","1","0","0","0","0","1","1",".248",".335",".429",".763","5","3","-0.065","2.33","0.000","-0.065","-0.4","","",""
"Jose Lobaton  C","0","0","0","0","0","0","0",".263",".324",".417",".741","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Jamey Wright  P","","","","","","","","","","","","","","","","","","","0","0",""
"Alex Torres  P","","","","","","","","","","","","","","","","","","","0","0",""
"Brandon Gomes  P","","","","","","","","","","","","","","","","","","","0","0",""
"Wesley Wright  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jake McGee  P","","","","","","","","","","","","","","","","","","","0","0",""
"Josh Lueke  P","","","","","","","","","","","","","","","","","","","0","0",""
"Cesar Ramos  P","","","","","","","","","","","","","","","","","","","1","0",""
