"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Brett Gardner  LF","4","1","0","0","1","1","5",".281",".353",".384",".736","20","12","-0.011","0.46","0.028","-0.039","-1.1","2","0",""
"Brian Roberts  2B","4","2","2","0","1","0","5",".248",".318",".373",".690","19","8","0.023","0.52","0.055","-0.031","-0.8","4","3","2B,GDP"
"David Robertson  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Jacoby Ellsbury  CF","5","2","3","3","0","0","5",".268",".340",".384",".724","11","8","0.233","0.79","0.239","-0.006","2.9","3","0","2·SB"
"Brian McCann  1B","4","1","2","1","1","0","5",".225",".284",".373",".657","18","9","0.002","0.50","0.028","-0.026","1.0","6","1",""
"John Ryan Murphy  C","5","0","1","2","0","2","5",".357",".372",".452",".824","23","20","0.104","0.76","0.136","-0.032","0.7","8","1",""
"Ichiro Suzuki  RF","4","0","0","1","0","0","4",".321",".389",".370",".759","14","6","-0.005","0.47","0.015","-0.020","-0.4","1","0",""
"Adam Warren  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Yangervis Solarte  2B","1","0","0","0","0","0","1",".283",".358",".434",".792","2","2","-0.003","0.11","0.000","-0.003","-0.2","0","0",""
"Brendan Ryan  SS","4","0","2","0","0","0","4",".429",".429",".429",".857","15","10","0.007","0.22","0.017","-0.010","0.1","0","0",""
"Kelly Johnson  3B","4","1","2","0","0","1","4",".207",".279",".405",".684","16","9","-0.007","0.33","0.018","-0.024","0.7","0","4",""
"Hiroki Kuroda  P","3","0","0","0","0","0","3",".000",".000",".000",".000","9","7","-0.038","0.53","0.000","-0.038","-0.8","1","1",""
"Matt Thornton  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Dellin Betances  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Zoilo Almonte  RF","1","0","0","0","0","0","1",".188",".188",".375",".563","3","1","0.007","0.17","0.007","0.000","0.9","2","0",""
