"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Danny Santana  CF","4","1","2","1","1","1","5",".370",".407",".506",".913","24","15","0.136","0.82","0.171","-0.035","2.1","2","0",""
"Brian Dozier  2B","5","1","1","2","0","1","5",".245",".356",".458",".814","21","18","0.109","0.57","0.163","-0.053","0.2","2","4","HR,SB"
"Joe Mauer  1B","4","0","0","0","1","1","5",".254",".333",".325",".658","22","12","-0.022","0.40","0.006","-0.028","-0.8","9","2",""
"Josh Willingham  LF","3","0","1","0","2","0","5",".304",".462",".536",".999","20","9","-0.016","0.40","0.021","-0.037","-0.1","3","0",""
"Kendrys Morales  DH","5","1","2","0","0","1","5",".375",".444",".500",".944","15","11","-0.010","0.38","0.034","-0.044","-0.5","","","2B,GDP"
"Oswaldo Arcia  RF","2","1","0","0","1","0","4",".264",".321",".514",".834","17","11","0.023","0.56","0.042","-0.019","0.3","2","0","HBP"
"Chris Parmelee  RF","0","0","0","0","0","0","0",".164",".208",".299",".507","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Eduardo Nunez  3B","4","0","2","0","0","0","4",".305",".328",".441",".769","17","14","0.024","0.52","0.055","-0.030","0.1","2","3","CS"
"Kurt Suzuki  C","3","0","0","0","0","1","4",".302",".373",".402",".775","21","15","-0.058","0.50","0.002","-0.059","-1.0","4","0","HBP"
"Eduardo Escobar  SS","4","0","1","0","0","2","4",".301",".341",".449",".790","16","13","-0.015","0.71","0.048","-0.063","-0.5","1","1","2B"
"","","","","","","","","","","","","","","","","","","","","",""
"Kevin Correia  P","","","","","","","","","","","","","","","","","","","2","2",""
"Brian Duensing  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jared Burton  P","","","","","","","","","","","","","","","","","","","0","0",""
"Glen Perkins  P","","","","","","","","","","","","","","","","","","","0","0",""
