"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Brett Gardner  LF","4","0","1","0","1","1","5",".286",".367",".422",".789","25","15","0.036","1.20","0.128","-0.091","0.3","2","1","CS"
"Curtis Granderson  CF","3","1","2","1","1","0","5",".285",".360",".599",".959","23","12","0.028","1.31","0.113","-0.085","-0.2","1","0","CS,SF"
"Mark Teixeira  1B","5","0","1","0","0","0","5",".251",".364",".537",".901","18","14","-0.100","1.52","0.036","-0.136","-1.0","10","0",""
"Alex Rodriguez  3B","4","1","2","0","1","1","5",".282",".364",".498",".862","19","10","0.065","1.11","0.117","-0.052","0.6","0","3",""
"Robinson Cano  2B","3","1","2","1","2","1","5",".293",".341",".523",".864","22","10","0.112","1.27","0.187","-0.075","1.1","1","2","2·2B"
"Nick Swisher  RF","2","0","0","1","2","1","5",".228",".361",".370",".731","23","12","-0.050","1.45","0.047","-0.096","-0.6","0","0","SF"
"Mariano Rivera  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Russell Martin  C","3","0","1","0","2","0","5",".236",".349",".421",".771","17","6","0.001","1.30","0.086","-0.085","0.1","12","0","SB"
"Eduardo Nunez  SS","4","1","2","1","0","1","5",".257",".304",".405",".709","21","13","0.056","1.39","0.128","-0.073","0.0","1","7","2B,SH"
"A.J. Burnett  P","2","0","0","0","0","2","3",".000",".000",".000",".000","10","8","-0.074","1.39","0.000","-0.074","-0.7","0","0","SH"
"Cory Wade  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Hector Noesi  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Jorge Posada  PH","0","0","0","0","1","0","1",".225",".319",".376",".695","4","0","0.012","1.21","0.012","0.000","0.2","","",""
"David Robertson  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Chris Dickerson  RF","0","0","0","0","0","0","0",".313",".389",".438",".826","","","0.000","0.00","0.000","0.000","0.0","0","0",""
